1:  25¡Â33x4/57=
984:  46+(38/55x89)=
985:  (71+29)¡Â41=
986:  95/55+75-44/45=
987:  42x(45+23)/27=
988:  58¡Â41x46=
989:  (33+94)x67=
990:  81+76¡Â19=
991:  (17-3)/62¡Â76=
992:  (94x26)x21/98=
993:  57x27/25-90/50=
994:  40x84¡Â54/38=
995:  88¡Â(35x84)=
996:  10¡Â42x14=
997:  (8+90)¡Â7/76=
998:  63¡Â(19x86)=
999:  31x32+37=
1000:  19-12/79x68=
1001:  54x(44¡Â70)/30=
1002:  (36+97)x17/56=
1003:  (74-13)x81=
1004:  (58+34)¡Â19/57=
1005:  99-(42/48+59)=
1006:  72+(74-13)=
1007:  16¡Â96¡Â49=
1008:  84+64x66=
1009:  74/86x(94¡Â12)/71=
1010:  77+(58+35)=
1011:  (51+87)/55x20/40=
1012:  (61+85)/9-2=
1013:  46+(4-3)=
1014:  97x17¡Â74=
1015:  28+(72¡Â81)/48=
1016:  89x17x70=
1017:  9¡Â4x14/31=
1018:  23¡Â33¡Â9=
1019:  41+98/35x72=
1020:  (65x87)+34=
1021:  67x48+65=
1022:  (23+44)+39=
1023:  61x25-92/25=
1024:  89/65+36/75¡Â24=
1025:  71x69x70=
1026:  95+12+85=
1027:  94x81+35=
1028:  (12¡Â56)+74=
1029:  (53-8)+45=
1030:  (86¡Â63)x70=
1031:  10¡Â(69+86)=
1032:  3/33x72x18=
1033:  10+(97/20+60)/38=
1034:  42+(75+85)=
1035:  (38x25)+98=
1036:  60/18¡Â(27/50+32)/81=
1037:  79x(58¡Â35)/3=
1038:  (10¡Â5)-74/83=
1039:  (39+35)+58=
1040:  (33/32¡Â75)x96=
1041:  77x74+27=
1042:  16/80x(79¡Â94)=
1043:  74x(41x92)=
1044:  (19/70+100)x96=
1045:  83+(83-65)=
1046:  (92¡Â59)¡Â2/8=
1047:  19¡Â(76+13)=
1048:  (56/3x30)¡Â83=
1049:  (20x2)x36=
1050:  81/49+6+96/71=
1051:  (14+2)¡Â50=
1052:  45+(24-17)=
1053:  31¡Â(26/35¡Â92)=
1054:  (29/39+92)+21=
1055:  51-(75/81x22)=
1056:  (55-16)/49+15=
1057:  (24¡Â61)¡Â10=
1058:  (24x54)-48=
1059:  35+(83x13)/51=
1060:  (23¡Â51)/31¡Â40=
1061:  85x25x70=
1062:  56¡Â78x40=
1063:  74¡Â(9x67)=
1064:  (78x45)/24x20=
1065:  (66+94)x49=
1066:  62/44x(82x56)=
1067:  (85x19)-78=
1068:  30-(27/15¡Â15)=
1069:  55¡Â(31+62)=
1070:  83-31/90+18=
1071:  41-(75-61)/71=
1072:  95x17/5x77=
1073:  8x(93+55)/73=
1074:  (92¡Â85)x20=
1075:  (38x57)+80/2=
1076:  12+(73x60)=
1077:  94/76+(56¡Â11)/37=
1078:  13¡Â11+69=
1079:  (54-33)x52=
1080:  47¡Â(64¡Â46)=
1081:  65/45+56+83/98=
1082:  (44¡Â76)x93=
1083:  67/14x(29-6)/63=
1084:  (88¡Â33)x87=
1085:  28/77x(90x16)/77=
1086:  4+(80x32)/60=
1087:  27x(100/12+4)=
1088:  (58-45)/89¡Â8=
1089:  37-3/98x11=
1090:  12¡Â27/29x81/86=
1091:  2¡Â(97x32)=
1092:  67-24/54¡Â17=
1093:  (36x15)+20=
1094:  96-(48/48¡Â86)/60=
1095:  21+76x84/56=
1096:  94-(75-70)=
1097:  72x(12¡Â81)=
1098:  (46x15)¡Â25=
1099:  44x(6+38)=
1100:  69/85+(27x42)=
1101:  87/73x97x47=
1102:  56-(23¡Â26)=
1103:  (8x8)x22/3=
1104:  61+(64/67x86)=
1105:  (66x16)/86x75=
1106:  (19+34)¡Â55=
1107:  50x62+73=
1108:  86-(93/95¡Â50)/11=
1109:  70+(69¡Â98)=
1110:  43+85x31/18=
1111:  76/35x71¡Â92=
1112:  15¡Â70/3+19=
1113:  5¡Â(74-6)=
1114:  62¡Â12x100=
1115:  62/89+56/77x18/45=
1116:  27-(91¡Â80)=
1117:  (93¡Â31)¡Â39=
1118:  (88-19)x34=
1119:  37/47+88-37=
1120:  61/16x(5¡Â78)/89=
1121:  99/42x(47+16)/35=
1122:  63x(92+84)/88=
1123:  26+(4/14¡Â87)=
1124:  32x94¡Â57/76=
1125:  (31¡Â20)x31=
1126:  (96x56)/96¡Â61=
1127:  94x84/28+60/19=
1128:  (23x53)¡Â66/65=
1129:  71¡Â41+49=
1130:  60+(57x33)=
1131:  75¡Â79x14=
1132:  70¡Â(46+30)=
1133:  (46+58)¡Â12/42=
1134:  62x(49x51)=
1135:  30/10-(69x2)/71=
1136:  (60¡Â69)x88=
1137:  (99x90)¡Â41/21=
1138:  93x82/79¡Â49=
1139:  (70+63)¡Â81=
1140:  17¡Â19/22¡Â99=
1141:  99+(41+74)=
1142:  18¡Â98¡Â53=
1143:  99+74x31=
1144:  (93+52)-66=
1145:  68x(43+12)=
1146:  56/45¡Â(37+40)=
1147:  (76x59)+97/18=
1148:  26¡Â98¡Â24=
1149:  99x47¡Â32=
1150:  3/54¡Â33¡Â41=
1151:  70x26-85=
1152:  (30/66x15)x99=
1153:  64/29+93+71=
1154:  (66¡Â43)¡Â36=
1155:  34x6+32=
1156:  17¡Â(48/93+45)=
1157:  13¡Â(9x71)=
1158:  68-(9/59¡Â50)=
1159:  27+(51/41x48)=
1160:  74¡Â93/79x18=
1161:  (50+32)+55=
1162:  (13¡Â26)x40/91=
1163:  37¡Â(18+44)=
1164:  91¡Â18+6=
1165:  69x(35x54)=
1166:  (27+96)/85+2=
1167:  (84/55x56)x43=
1168:  70x51¡Â44=
1169:  30/68x(99/28¡Â79)=
1170:  (72¡Â22)+18=
1171:  (11+40)/36¡Â70=
1172:  (42x32)/12¡Â93=
1173:  42x89/69¡Â86/12=
1174:  79/87+(5+24)=
1175:  86+73¡Â92=
1176:  80+(51+69)/87=
1177:  (48+93)¡Â75=
1178:  (83-42)/81+55=
1179:  88¡Â19x52=
1180:  91+(8¡Â55)=
1181:  13¡Â(98¡Â49)=
1182:  (32-19)¡Â13=
1183:  (86-82)+42/3=
1184:  (15+5)x44=
1185:  21+8¡Â55=
1186:  11¡Â(14¡Â55)=
1187:  69¡Â(50x16)=
1188:  78x(100-83)=
1189:  5+43¡Â31=
1190:  (59x85)-34=
1191:  37/54¡Â(95+37)=
1192:  (89+67)/88+72=
1193:  13x29-44=
1194:  (78x77)-27=
1195:  (31/9¡Â20)/98+24=
1196:  82+16¡Â61/68=
1197:  (97/71¡Â87)+77=
1198:  69/7x(6+50)/29=
1199:  2+(78¡Â93)=
1200:  89+81/16+80/53=
1201:  (46x29)/54-1=
1202:  16x(37¡Â68)=
1203:  38+27-64=
1204:  90-(33+63)/5=
1205:  100x(86/52x80)=
1206:  9+27x21/30=
1207:  43-(24/98¡Â69)=
1208:  65/64+(35x86)=
1209:  32x34x91=
1210:  10-(82¡Â33)/6=
1211:  (54x1)+78=
1212:  30x(38/31¡Â29)=
1213:  61¡Â73¡Â33=
1214:  (59x78)-41/41=
1215:  26+66+100=
1216:  90¡Â(84x12)=
1217:  40-48¡Â22=
1218:  (87+28)/31¡Â74=
1219:  (11+99)x43=
1220:  78-98/59¡Â74=
1221:  81/5+(41¡Â72)/77=
1222:  80/28+25+34/57=
1223:  (3/7x80)/1+92=
1224:  (41¡Â25)/8+16=
1225:  95+42x21=
1226:  (61+93)x39/6=
1227:  19x16-52=
1228:  (47¡Â37)x59=
1229:  (87/41+9)+46=
1230:  83-59x1/18=
1231:  75/88x52+69=
1232:  73¡Â(2+36)=
1233:  96x20x81=
1234:  73+(64/24x4)=
1235:  72/79¡Â(78¡Â53)=
1236:  38x86-96=
1237:  88+11/70¡Â65=
1238:  (27/61+73)-31=
1239:  (53¡Â95)/7¡Â15=
1240:  61-(70x5)/10=
1241:  76¡Â19-40/90=
1242:  77¡Â(19x59)=
1243:  85/49x3/67¡Â93=
1244:  (27x78)-32=
1245:  80+52x9=
1246:  11-(21/93¡Â89)/74=
1247:  (7x32)+2=
1248:  95+44-37=
1249:  (56-43)x25/17=
1250:  38/62+5+60=
1251:  42x(19+92)=
1252:  100+38x58=
1253:  38/19¡Â(76¡Â39)=
1254:  95¡Â89x86=
1255:  40+80+86=
1256:  74-36¡Â17=
1257:  90x(51¡Â37)/40=
1258:  9-(25/37¡Â46)=
1259:  80-(99/30x53)/21=
1260:  74+60+60/84=
1261:  18+(45+40)=
1262:  53¡Â82+88=
1263:  81-69¡Â30=
1264:  6/35x(92+58)=
1265:  6¡Â(4x100)=
1266:  (50+46)+77=
1267:  (42+18)-42=
1268:  (96x83)/19x11=
1269:  45/89x(38x35)=
1270:  30-10+94=
1271:  69-35/64-9=
1272:  11x(59/56¡Â98)=
1273:  24x(42+26)=
1274:  (16¡Â10)¡Â67/83=
1275:  (39/85¡Â33)¡Â14=
1276:  24+55/8+8/54=
1277:  73x99-75=
1278:  (68x29)+91=
1279:  (98¡Â73)x62=
1280:  18+(10x36)=
1281:  11/43¡Â(1x92)=
1282:  73/56¡Â(16/49¡Â81)=
1283:  27x39x34/38=
1284:  54+31/57x9=
1285:  42¡Â20¡Â33/71=
1286:  12¡Â36x16=
1287:  71/17+2¡Â3=
1288:  78/30+(93¡Â89)/50=
1289:  79¡Â(94/24x46)=
1290:  80x12-61/33=
1291:  77x70¡Â1=
1292:  (90/31x91)-79=
1293:  (39¡Â66)+50=
1294:  93¡Â(49x100)=
1295:  (16x91)x66=
1296:  (25-11)¡Â79=
1297:  74+72+70/61=
1298:  99-86+85=
1299:  84/40¡Â6x18=
1300:  (16x24)/91x67=
1301:  81+(76+60)=
1302:  70¡Â88+35=
1303:  (73/70¡Â62)¡Â31=
1304:  30¡Â(72/18x66)=
1305:  45/30-(62¡Â73)=
1306:  (53x95)x44/52=
1307:  (98¡Â65)¡Â96=
1308:  (33x63)-43=
1309:  71¡Â(75/50¡Â44)=
1310:  23¡Â(46/16x46)=
1311:  32-13+53=
1312:  77-28-43=
1313:  80/12¡Â(71¡Â23)=
1314:  71+68+59=
1315:  (35/61¡Â76)¡Â59=
1316:  8¡Â5+59=
1317:  9/82x(69¡Â40)=
1318:  (49¡Â61)/6¡Â11=
1319:  33+10+90=
1320:  50¡Â18/100¡Â38=
1321:  (28+23)¡Â37=
1322:  46+(59¡Â38)=
1323:  84/96+85¡Â71=
1324:  (6+82)+40=
1325:  (67+81)x18/66=
1326:  64+59x76=
1327:  22¡Â(97/80+96)/66=
1328:  (44+88)¡Â39=
1329:  30+64/14+96=
1330:  27+98/66x26=
1331:  (28x90)x55=
1332:  (16-5)+7=
1333:  (69¡Â71)/84¡Â3=
1334:  (30¡Â88)¡Â79=
1335:  (41x43)x63=
1336:  93¡Â(61+31)=
1337:  (91+34)¡Â48=
1338:  17+85x91=
1339:  40x(43x72)=
1340:  (98¡Â49)+8=
1341:  (13+67)-62=
1342:  (16/67¡Â75)/7¡Â21=
1343:  (74+84)-99=
1344:  (33/39¡Â90)/66+51=
1345:  32+62x36/39=
1346:  94x(39/74¡Â77)=
1347:  88¡Â55+15=
1348:  (24x99)¡Â42=
1349:  (59-2)x42/74=
1350:  74-(95/18+13)=
1351:  (26+63)+61=
1352:  (87x75)/7¡Â47=
1353:  36+(37-35)=
1354:  31x74-83=
1355:  (20x26)+78=
1356:  39x(38¡Â100)/86=
1357:  6+89-68=
1358:  (44¡Â97)+87/20=
1359:  (95¡Â45)x7/17=
1360:  (67+48)/81+76=
1361:  49+35-43=
1362:  78+68x34=
1363:  38x(6/34+92)=
1364:  59¡Â92+74/64=
1365:  (37¡Â56)¡Â90/79=
1366:  (70x52)/8x10=
1367:  61/59x(20-12)=
1368:  (28¡Â22)+85=
1369:  (20x88)¡Â67=
1370:  36+69¡Â66=
1371:  70-(41/70x2)/73=
1372:  (93/5¡Â85)x24/14=
1373:  13+85x24=
1374:  69/76x(36+72)=
1375:  14+44+52=
1376:  48¡Â64¡Â27=
1377:  29-(56-37)/18=
1378:  83/33+37x47=
1379:  (65-12)-16=
1380:  70+40x58=
1381:  37-92/65x22/44=
1382:  54¡Â(17x16)=
1383:  22/89x73+7=
1384:  (6¡Â75)+60=
1385:  19x(14/71¡Â21)=
1386:  4+42¡Â22=
1387:  (41x57)¡Â20=
1388:  59+20/89x49=
1389:  43-98/49-30=
1390:  (98x80)x68/78=
1391:  65+(78/53x98)=
1392:  54x(19¡Â93)=
1393:  56/23x(9¡Â2)=
1394:  27+51+91/54=
1395:  66/87¡Â(94x55)/18=
1396:  (68/52+99)+87=
1397:  62+80x97=
1398:  6¡Â92/94¡Â50=
1399:  80/67+42-3=
1400:  88x30¡Â42/17=
1401:  (76/75¡Â79)+99/88=
1402:  57x35-76=
1403:  82¡Â(36-14)=
1404:  (98/7+86)/17x5=
1405:  (71+50)+88=
1406:  50+40-76=
1407:  30+(34x35)/63=
1408:  77/75+74/42¡Â40=
1409:  96/61+(30x47)=
1410:  (42x94)/97¡Â74/70=
1411:  (63/22+95)x95=
1412:  (36¡Â8)x22=
1413:  22+(16x27)=
1414:  8¡Â13+9=
1415:  5+91x92/9=
1416:  53¡Â5x71=
1417:  62+95+30=
1418:  42¡Â42+74=
1419:  39/31x(49+43)=
1420:  61-(48-3)=
1421:  100/87x(16+19)=
1422:  11¡Â81x74=
1423:  (60¡Â40)/94+44=
1424:  (50x54)-25=
1425:  (68-67)+48=
1426:  95¡Â61x34=
1427:  92x91¡Â68=
1428:  5¡Â71+88=
1429:  (34-20)x36/53=
1430:  (54¡Â46)¡Â51=
1431:  94¡Â(43+93)=
1432:  (34/41+53)/39¡Â70=
1433:  48x85¡Â17=
1434:  13/59+(68¡Â72)=
1435:  52+(55x15)=
1436:  54x41-73=
1437:  19+(82¡Â65)=
1438:  11/98+76¡Â21=
1439:  59+3/87-43=
1440:  80/40¡Â35x80/47=
1441:  3x46-6=
1442:  4/88x(24¡Â30)=
1443:  54x53¡Â31=
1444:  96-73¡Â44/8=
1445:  (41+64)-26=
1446:  60+(79¡Â26)=
1447:  (95+52)-23=
1448:  (91x58)+31/42=
1449:  92/40+17x28/62=
1450:  10¡Â(57-15)=
1451:  (82¡Â26)+53=
1452:  8+11x18=
1453:  3+(45¡Â70)=
1454:  23/100x(49/71¡Â94)=
1455:  74¡Â7+84/97=
1456:  83x67-29/11=
1457:  (32x18)/72x77=
1458:  2x(39+68)/73=
1459:  75¡Â(2x96)/89=
1460:  80x(32¡Â82)=
1461:  (30¡Â30)/19x74=
1462:  (90x79)¡Â39=
1463:  78-95/40-7=
1464:  (57/1+40)/56¡Â15/3=
1465:  60+(47+54)=
1466:  36x67-20=
1467:  34¡Â(18x39)=
1468:  76-13/9+34=
1469:  (84-42)/26¡Â48=
1470:  (49-43)¡Â79=
1471:  71x(56¡Â36)=
1472:  89¡Â77x37=
1473:  (61¡Â34)¡Â63/23=
1474:  30+88¡Â2=
1475:  26x7-83/97=
1476:  55¡Â(7+67)/3=
1477:  65/21¡Â(85-82)=
1478:  33¡Â83¡Â66/44=
1479:  (100x6)+22/34=
1480:  66x(62x1)=
1481:  95¡Â7+53/52=
1482:  20¡Â80/16¡Â48=
1483:  48¡Â9+1=
1484:  16¡Â(95x25)=
1485:  (22¡Â77)+46=
1486:  78¡Â(32-28)=
1487:  16¡Â43¡Â90=
1488:  86+(10¡Â46)/34=
1489:  48/100x(9/54+48)=
1490:  (47+63)¡Â43=
1491:  77¡Â56-10/27=
1492:  7¡Â48/5+86=
1493:  (89-33)/4¡Â94=
1494:  94¡Â(95¡Â41)=
1495:  29¡Â(78-6)=
1496:  (99/49+77)x85=
1497:  84¡Â(16+91)=
1498:  44+75-42=
1499:  38+(63/70¡Â40)/38=
1500:  94+26/35-31=
1501:  98¡Â(59-23)=
1502:  (43¡Â19)-25/63=
1503:  63x67-6=
1504:  (58x88)¡Â40=
1505:  (90-55)¡Â51=
1506:  95-93x9/9=
1507:  (17+48)+74=
1508:  (22¡Â29)+88=
1509:  (2+40)/96+60/82=
1510:  94+(100¡Â9)/43=
1511:  (46x84)+83=
1512:  50¡Â(88/63¡Â69)=
1513:  18+93+61=
1514:  49+73+45=
1515:  74x(65x17)=
1516:  97+32+48/71=
1517:  56+(30+45)=
1518:  61x47x64=
1519:  82¡Â44+31=
1520:  26x(3+75)=
1521:  57¡Â61x69/6=
1522:  66+86+21=
1523:  49+93¡Â24=
1524:  45¡Â(7-2)=
1525:  55x66/48¡Â88=
1526:  67x78/92¡Â48=
1527:  96¡Â(7+36)=
1528:  79+(1+47)=
1529:  85x(50¡Â96)=
1530:  (4x17)x7=
1531:  (43¡Â11)+93=
1532:  (96x13)/95x63=
1533:  (29¡Â12)x38=
1534:  8+49¡Â56=
1535:  58+89+99=
1536:  3+(47+91)=
1537:  50-(71/70+38)/85=
1538:  62-97/19-50=
1539:  95/4¡Â41x52=
1540:  21x(76+60)=
1541:  75x(94+95)=
1542:  40/19+70+18=
1543:  32x80-3/28=
1544:  (36¡Â48)¡Â48/6=
1545:  12x(94+49)=
1546:  89-46¡Â28=
1547:  30/19+(54+35)=
1548:  60x(97-12)=
1549:  19/86x31/44+27=
1550:  95x(17¡Â31)/55=
1551:  31+(89-8)=
1552:  (61+82)x56=
1553:  63+58/29x68=
1554:  44+28x25=
1555:  12x(7x91)/99=
1556:  69/22¡Â(72+34)/93=
1557:  89¡Â47/88¡Â64=
1558:  57x17/5+8=
1559:  (36x64)+13=
1560:  34/32-(56/100¡Â31)=
1561:  25¡Â(68-45)=
1562:  80x56+83=
1563:  (59x28)/28+3=
1564:  4x(45¡Â70)=
1565:  (70/32x66)+52=
1566:  (44-30)+21=
1567:  28-27+81=
1568:  (5+52)¡Â49=
1569:  72/40¡Â83¡Â94=
1570:  29/41x(24+43)=
1571:  92/58-7¡Â87=
1572:  80/57¡Â(95¡Â86)=
1573:  91¡Â(54x2)=
1574:  14x54/25x70=
1575:  16/46¡Â(99+39)=
1576:  (44x36)+53=
1577:  22-20+49=
1578:  (23/31¡Â70)/72+5=
1579:  (83+23)-27=
1580:  90/91x(26¡Â86)=
1581:  (90/2x82)/54-50=
1582:  91x(30+91)=
1583:  89¡Â(49¡Â8)/56=
1584:  13x58/46¡Â55=
1585:  4-31/41¡Â79=
1586:  52¡Â34¡Â39=
1587:  53x94¡Â12=
1588:  (33+54)x4/40=
1589:  12+48¡Â65=
1590:  16x(77-7)=
1591:  (10¡Â46)+88=
1592:  64x39+100/11=
1593:  (20x33)¡Â31=
1594:  (7¡Â93)x27/51=
1595:  75¡Â100¡Â24/2=
1596:  48+59-45=
1597:  81¡Â14x62=
1598:  (93+85)-15/64=
1599:  11+(13¡Â86)=
1600:  72/72x(21/12¡Â17)=
1601:  (53x68)/18x62=
1602:  (98+39)x60=
1603:  39/7x48¡Â8=
1604:  63+62¡Â41=
1605:  73x41/96+4=
1606:  75-5/63-21/57=
1607:  93-15/37-27=
1608:  (48¡Â44)+98=
1609:  (65+52)/41x58=
1610:  (83+48)-16/85=
1611:  81+(84-57)=
1612:  3x(92/6x82)=
1613:  90¡Â(74+1)=
1614:  (3x55)-80=
1615:  89/60¡Â44¡Â74/26=
1616:  31-72¡Â80=
1617:  (63+56)+65=
1618:  40-(44¡Â71)=
1619:  (6/72+18)¡Â46=
1620:  (5x100)x86/22=
1621:  (29x68)¡Â10=
1622:  (79+36)x91=
1623:  56+50/97¡Â51=
1624:  94+87/11x36/23=
1625:  22/70+(94¡Â29)=
1626:  (97¡Â51)¡Â48/87=
1627:  37+15-29=
1628:  57+(87¡Â46)=
1629:  50+(65¡Â34)=
1630:  96x3x70=
1631:  31¡Â95x27=
1632:  (70x69)¡Â56/13=
1633:  5x(83+1)=
1634:  (90-1)x78=
1635:  28-25/7+24=
1636:  70¡Â42x48=
1637:  (73x77)+51=
1638:  100¡Â72¡Â37=
1639:  (39¡Â81)+23=
1640:  56¡Â(34+91)=
1641:  12+(49¡Â66)/75=
1642:  84+(9x74)/88=
1643:  95x(13x36)/12=
1644:  (42x93)+82=
1645:  (62¡Â31)+24=
1646:  35-(49¡Â31)/69=
1647:  88+62-26=
1648:  53/49+30+82=
1649:  (18-2)+15=
1650:  (81-71)¡Â45=
1651:  59/6+(53-52)=
1652:  (97x12)x95/31=
1653:  88¡Â(36-5)=
1654:  (64-8)¡Â5=
1655:  93x31x25=
1656:  19x4¡Â95=
1657:  (84x2)+36/53=
1658:  (3/66+25)-22/82=
1659:  1+57/38¡Â22=
1660:  34x(73+67)=
1661:  (62x92)x99/1=
1662:  69+(14¡Â97)=
1663:  (68/20¡Â51)/76x74=
1664:  66¡Â(61x78)=
1665:  37x17-84/24=
1666:  45¡Â64¡Â10/31=
1667:  4¡Â46¡Â91/15=
1668:  11+(2+27)=
1669:  18-11/43¡Â16=
1670:  85+34+45=
1671:  93+81+19=
1672:  (68x95)+84=
1673:  35¡Â31¡Â99=
1674:  (13+4)x76=
1675:  11+(9x19)/78=
1676:  39/39x44x10/33=
1677:  (5+92)x92=
1678:  (48+68)¡Â60=
1679:  (99-7)/70¡Â15/49=
1680:  86¡Â(41¡Â41)=
1681:  (66x5)-94=
1682:  95¡Â(1¡Â100)=
1683:  41¡Â(46/99+35)=
1684:  43+(12x48)/5=
1685:  (41+14)-33/86=
1686:  (64+94)/33+88=
1687:  (12x21)/76+54=
1688:  (5x74)¡Â2/8=
1689:  43+90+20=
1690:  (39-31)¡Â13=
1691:  80+(47x14)=
1692:  46-34¡Â59/18=
1693:  89¡Â(21+69)=
1694:  (39-28)¡Â56=
1695:  61-18/79¡Â84/92=
1696:  52/64¡Â81x46=
1697:  (8x98)-9=
1698:  (52+48)/76¡Â69=
1699:  47/76x(100x96)/38=
1700:  (87¡Â62)¡Â94=
1701:  32x43¡Â34=
1702:  38x(34+100)=
1703:  75¡Â40¡Â2=
1704:  46¡Â54/29x47=
1705:  31¡Â76x84=
1706:  31¡Â95+79/29=
1707:  (3¡Â42)x31=
1708:  28/48x(18¡Â82)=
1709:  55+56/74x64=
1710:  (85-25)+22/20=
1711:  86+(39+58)=
1712:  13x19¡Â20/98=
1713:  83+60/80x92/75=
1714:  74+47+28=
1715:  (15/86¡Â18)¡Â75=
1716:  (36+67)+56=
1717:  93¡Â(70x18)=
1718:  93-15-93/74=
1719:  54/19x(73-13)=
1720:  89/96+(78-2)=
1721:  89x53x51=
1722:  (94¡Â76)¡Â58/91=
1723:  55/72¡Â(57+46)=
1724:  (87+65)+10=
1725:  46/95x90¡Â46=
1726:  3+16x69=
1727:  94+61x24=
1728:  16¡Â(31+9)=
1729:  99¡Â(51x82)=
1730:  27x78x36=
1731:  59+(45¡Â3)=
1732:  67¡Â(79¡Â12)/94=
1733:  (50x85)/24+93=
1734:  55/39x53x80/61=
1735:  97-63/59-46=
1736:  17¡Â31¡Â46=
1737:  (52/89+81)+50=
1738:  (28¡Â24)¡Â49=
1739:  41+(42-15)/8=
1740:  63+30+38=
1741:  64x32/78+21=
1742:  (95+43)/88+84=
1743:  32+33x8=
1744:  47-20/76-1=
1745:  (100¡Â19)+16=
1746:  91+6/45+30=
1747:  72/12+55¡Â26=
1748:  (67+8)/29+73=
1749:  82+39¡Â28=
1750:  (51x98)/10x6=
1751:  50/86+89+76=
1752:  3/30+24+92=
1753:  23x64-30/18=
1754:  65/82x(33+57)=
1755:  33+(63¡Â8)=
1756:  (76-73)+44=
1757:  10x(98x78)=
1758:  61+3+86=
1759:  99+96/55+1=
1760:  51+(63+38)/85=
1761:  34-9/78¡Â89=
1762:  17/36+91/53¡Â50=
1763:  24x28/73+41=
1764:  50¡Â58¡Â86/41=
1765:  17+64+11=
1766:  50/89¡Â66+94=
1767:  76/85x85x80=
1768:  11x(27+92)=
1769:  (9+61)¡Â30=
1770:  15¡Â(98+81)=
1771:  20/3¡Â21/67x73=
1772:  73x(33x70)=
1773:  91-(61+69)/64=
1774:  (95+80)-82=
1775:  92¡Â(43+22)=
1776:  84+(74+80)=
1777:  43+(85x53)=
1778:  (12¡Â89)/67+40=
1779:  73/12+(86+3)=
1780:  7x(42-3)=
1781:  (50+12)¡Â95/20=
1782:  90¡Â(76x62)=
1783:  76¡Â40+67=
1784:  (49x89)+71/17=
1785:  95+(82¡Â24)=
1786:  29x80+11=
1787:  63/8+67/14x41/9=
1788:  26¡Â23¡Â84=
1789:  (53-4)x12=
1790:  70x76/15¡Â10=
1791:  (27¡Â80)x86/32=
1792:  (19-15)x56=
1793:  39-(76-50)/89=
1794:  32+(94+43)=
1795:  53+(81¡Â77)=
1796:  30¡Â59¡Â71=
1797:  93x42-54=
1798:  (67x88)¡Â44/67=
1799:  96+87¡Â64=
1800:  24¡Â80¡Â23=
1801:  15¡Â(60+67)=
1802:  25x(32-5)/46=
1803:  (43¡Â79)¡Â9=
1804:  45¡Â(59/27¡Â34)=
1805:  (74+37)x91=
1806:  18x86/13+98/8=
1807:  8/59x30+41=
1808:  33x11/88-70/88=
1809:  16-80/60¡Â55=
1810:  78+39¡Â78=
1811:  15+29-65/73=
1812:  (94-83)¡Â93=
1813:  23/100¡Â(29¡Â91)/36=
1814:  28-27+35=
1815:  42x3x56=
1816:  37/92¡Â64+97=
1817:  (78x43)¡Â5=
1818:  (67/97x82)x72=
1819:  (7+30)¡Â66=
1820:  91¡Â12¡Â88=
1821:  (85x18)x60=
1822:  57x93-46=
1823:  (24/94+52)/45+80=
1824:  19x(20x71)=
1825:  29-(71¡Â20)/51=
1826:  10+75-15/93=
1827:  30-(22/12x10)=
1828:  90/2+(55¡Â87)=
1829:  82+(27x18)=
1830:  75¡Â(48+74)=
1831:  (32+70)/4¡Â52=
1832:  55x84/16+28=
1833:  40+(67¡Â22)=
1834:  (42x83)¡Â93=
1835:  (77¡Â40)+48=
1836:  50x(95-94)=
1837:  5x(92x99)=
1838:  (81+25)¡Â56=
1839:  94+(61¡Â69)=
1840:  50x69/28x3=
1841:  31+(36/2x48)=
1842:  34x(91x27)=
1843:  36¡Â(4+53)=
1844:  50+(23¡Â96)/8=
1845:  (84+34)x39/56=
1846:  86+49/69-31=
1847:  93-(37/54¡Â44)=
1848:  67¡Â46¡Â69=
1849:  26¡Â44¡Â25=
1850:  61x(20/20¡Â14)=
1851:  82¡Â6/93x94=
1852:  (16x22)+31=
1853:  95x(62+27)=
1854:  (88/96x40)x28=
1855:  71¡Â(69+32)=
1856:  23+24+100=
1857:  (76-29)/23x54=
1858:  (91/78x64)¡Â87=
1859:  17¡Â(2x69)/69=
1860:  (90+60)¡Â23=
1861:  23¡Â(92x68)=
1862:  74/97+60-32=
1863:  (95x31)x53=
1864:  92+97x36=
1865:  52-32+45=
1866:  4-(45¡Â94)=
1867:  (32-15)x82=
1868:  (50¡Â79)/76x74=
1869:  3x(10¡Â56)=
1870:  57¡Â31+38=
1871:  (82+24)+68=
1872:  53-(92-56)=
1873:  79/3¡Â36¡Â74=
1874:  (66+16)¡Â66/95=
1875:  (79-70)x39/89=
1876:  84+(39/99x93)=
1877:  9+(34¡Â88)=
1878:  58+30-72=
1879:  (85x35)/10x75=
1880:  14+71+35/43=
1881:  (8/72+65)¡Â2=
1882:  (4x62)x3=
1883:  42x(34+16)=
1884:  54+(85¡Â78)=
1885:  93x23+22=
1886:  25/18¡Â38¡Â24=
1887:  21+94¡Â80=
1888:  100/75x(14/19x98)=
1889:  67x75x63=
1890:  8¡Â71¡Â79=
1891:  69¡Â16¡Â91=
1892:  77/35¡Â(100x23)=
1893:  36/50x(85x60)=
1894:  (32-2)x67=
1895:  67+42x73=
1896:  59-68¡Â58=
1897:  (24+43)x78=
1898:  38x92+52=
1899:  14+(29x6)=
1900:  1+66/92x61/49=
1901:  90¡Â(51x54)=
1902:  (79-70)x4=
1903:  89¡Â(80x96)=
1904:  (60x93)-25=
1905:  99x95+89/38=
1906:  (21¡Â34)/89+88=
