1:  25¡Â33x4/57=100/1881
708:  (90-84)+44=50
709:  73+(94/35x55)/38=76¡¯118/133
710:  (52¡Â13)x34=136
711:  (42+40)¡Â94=41/47
712:  85/98x78¡Â72=1105/1176
713:  45¡Â6¡Â94=15/188
714:  52¡Â(77¡Â87)=58¡¯58/77
715:  56¡Â3+62=80¡¯2/3
716:  82¡Â(12+27)=2¡¯4/39
717:  (28/7¡Â65)¡Â76=1/1235
718:  60+(53¡Â15)/81=60¡¯53/1215
719:  35+75+64/74=110¡¯32/37
720:  41+64/25x88/7=73¡¯32/175
721:  (16¡Â21)¡Â57/38=32/63
722:  (49+30)x16=1264
723:  44x(97+74)=7524
724:  6-(63-62)=5
725:  61+48/75+77=138¡¯16/25
726:  11+(11+19)=41
727:  94-29¡Â16=92¡¯3/16
728:  16-(41¡Â21)=14¡¯1/21
729:  100x74¡Â8=925
730:  19/93x1x86/80=817/3720
731:  56x(26¡Â96)=15¡¯1/6
732:  (77+74)x18/79=34¡¯32/79
733:  99+(48¡Â62)/31=99¡¯24/961
734:  24x62¡Â71=20¡¯68/71
735:  60-(58/96+12)=47¡¯19/48
736:  93¡Â(40+64)/10=8¡¯49/52
737:  62+42¡Â19=64¡¯4/19
738:  51x9x30/18=765
739:  85¡Â20¡Â25/37=6¡¯29/100
740:  (36¡Â56)x27=17¡¯5/14
741:  2/45+73x72/77=68¡¯1054/3465
742:  (68x31)¡Â53=39¡¯41/53
743:  2¡Â(19+70)/39=78/89
744:  (9¡Â16)/31¡Â52=9/25792
745:  42x(26¡Â36)=30¡¯1/3
746:  61-(96+24)/34=57¡¯8/17
747:  45/43¡Â72x41=205/344
748:  66¡Â(87x35)=22/1015
749:  29x(13¡Â57)=6¡¯35/57
750:  (21¡Â59)/87+54=54¡¯7/1711
751:  (93/85¡Â2)+20=20¡¯93/170
752:  (23¡Â26)+87=87¡¯23/26
753:  86¡Â36/75x18/70=46¡¯1/14
754:  (11x79)-63=806
755:  96+33+8/35=129¡¯8/35
756:  (15+17)¡Â20/82=131¡¯1/5
757:  (69/89x12)+43/37=10¡¯1533/3293
758:  1+(22+96)=119
759:  62/24+(97-46)=53¡¯7/12
760:  (38/64¡Â85)+82=82¡¯19/2720
761:  (38-31)x92=644
762:  (59+99)/91x58=100¡¯64/91
763:  13x(17¡Â74)/99=221/7326
764:  (97+88)-6=179
765:  (48x78)+99=3843
766:  60¡Â31x53=102¡¯18/31
767:  (24¡Â56)/76¡Â41=3/21812
768:  72x(46+43)=6408
769:  41/27+76+7=84¡¯14/27
770:  99+96¡Â76=100¡¯5/19
771:  70/16-77/22¡Â88=4¡¯59/176
772:  78¡Â74-63/72=53/296
773:  52¡Â1¡Â42/94=116¡¯8/21
774:  82-11+41=112
775:  90x(98¡Â98)=90
776:  99x74x84=615384
777:  39¡Â(76¡Â74)=37¡¯37/38
778:  29/19+1/14x100=8¡¯89/133
779:  (80+98)/51¡Â2=1¡¯38/51
780:  65-10x11/52=62¡¯23/26
781:  7-(99-11)/55=5¡¯2/5
782:  15x(35¡Â3)=175
783:  (69+88)x59=9263
784:  (73¡Â67)¡Â40=73/2680
785:  92-42+12=62
786:  (42x21)/2-31=410
787:  53¡Â(43¡Â89)=109¡¯30/43
788:  100¡Â41-49/71=1¡¯2180/2911
789:  94-35x74/84=63¡¯1/6
790:  (3+56)x78/42=109¡¯4/7
791:  64/37x90x13=2023¡¯29/37
792:  (53-36)¡Â15=1¡¯2/15
793:  93+77/36¡Â99/78=94¡¯37/54
794:  91-26-26=39
795:  (89/41x7)¡Â54=623/2214
796:  28/5x46x77=19835¡¯1/5
797:  (29+32)x8=488
798:  80+(5+95)=180
799:  (71¡Â93)x68=51¡¯85/93
800:  (92/92x68)x34=2312
801:  (74+4)¡Â23=3¡¯9/23
802:  66-26+50=90
803:  56-(20-13)=49
804:  (2x59)¡Â38/82=254¡¯12/19
805:  (53¡Â5)¡Â10=1¡¯3/50
806:  (40x25)+45/25=1001¡¯4/5
807:  (64+87)/34x61/83=3¡¯745/2822
808:  94/12x10-13=65¡¯1/3
809:  34+14/12-76/4=16¡¯1/6
810:  87x(88-11)=6699
811:  21/49x85/97+52/9=6¡¯937/6111
812:  15-(3¡Â6)/70=14¡¯139/140
813:  86/71+(72-31)/64=1¡¯3871/4544
814:  43¡Â(91-49)=1¡¯1/42
815:  (20¡Â17)¡Â90=2/153
816:  3+(60+53)=116
817:  85x(38/94+34)=2924¡¯17/47
818:  7-81/36¡Â50/18=6¡¯19/100
819:  94+(13x13)/49=97¡¯22/49
820:  96x75x52=374400
821:  38+(31+91)/55=40¡¯12/55
822:  58-(64-63)=57
823:  (60x11)x44=29040
824:  15x(46x53)=36570
825:  79¡Â(72+84)=79/156
826:  (95+88)¡Â44=4¡¯7/44
827:  90-52-9=29
828:  (86x74)-37/87=6363¡¯50/87
829:  72x(81/19¡Â19)=16¡¯56/361
830:  66x(1/40+61)=4027¡¯13/20
831:  (3/96+36)¡Â3=12¡¯1/96
832:  11/93+(69+48)=117¡¯11/93
833:  73+(56-6)=123
834:  48¡Â71x3=2¡¯2/71
835:  28+73/83¡Â58=28¡¯73/4814
836:  8+15+96=119
837:  14+6/99¡Â75=14¡¯2/2475
838:  50x(80¡Â5)=800
839:  40/11x82x21=6261¡¯9/11
840:  59+(52x82)=4323
841:  75-(46¡Â30)=73¡¯7/15
842:  67x50¡Â7/63=30150
843:  43+(64¡Â29)=45¡¯6/29
844:  48/74+(80/97+34)=35¡¯1699/3589
845:  (44+15)¡Â99=59/99
846:  18-(11¡Â94)=17¡¯83/94
847:  93+61¡Â47=94¡¯14/47
848:  (55-42)+1/32=13¡¯1/32
849:  (70¡Â72)/76¡Â92=35/251712
850:  (91/60¡Â12)+26=26¡¯91/720
851:  30/11+(32+16)/88=3¡¯3/11
852:  31+61-9=83
853:  70+63x41=2653
854:  58¡Â7+33=41¡¯2/7
855:  21+(75+87)=183
856:  64+(70+24)=158
857:  39x33x49=63063
858:  59¡Â(44+83)/11=5¡¯14/127
859:  (60¡Â33)+30=31¡¯9/11
860:  (2+97)/52+74=75¡¯47/52
861:  71-15/75-19=51¡¯4/5
862:  32¡Â(8x20)=1/5
863:  63¡Â73x94=81¡¯9/73
864:  53+5+15=73
865:  (91-17)x66/1=4884
866:  (47x1)+82=129
867:  49¡Â(74/31+90)=1519/2864
868:  (45¡Â100)x79=35¡¯11/20
869:  1x(90x91)=8190
870:  71¡Â43¡Â34=71/1462
871:  (93/42¡Â10)+53/40=1¡¯153/280
872:  87+25/82-78=9¡¯25/82
873:  53¡Â4+85=98¡¯1/4
874:  51/76¡Â10/60x34/36=3¡¯61/76
875:  90/22¡Â(61/21+39)=189/1936
876:  66¡Â(40+4)=1¡¯1/2
877:  46+91/48¡Â31=46¡¯91/1488
878:  18+83x55=4583
879:  (93¡Â9)¡Â23/30=13¡¯11/23
880:  (55x10)-81=469
881:  (54/32+25)x81/17=127¡¯43/272
882:  93x28-31=2573
883:  (41-2)x84=3276
884:  22x(90/24x28)=2310
885:  26x97+61=2583
886:  (92-72)x95=1900
887:  99/82x20+60=84¡¯6/41
888:  20x(74x66)=97680
889:  52x(44/4+19)=1560
890:  46x57+20=2642
891:  71x57x46/11=16923¡¯9/11
892:  99x(64+84)=14652
893:  66¡Â(80¡Â98)=80¡¯17/20
894:  (15¡Â96)x18=2¡¯13/16
895:  73-72¡Â78=72¡¯1/13
896:  (62+62)+44=168
897:  78/49x75/56¡Â99=325/15092
898:  34/40¡Â(74x4)/65=221/1184
899:  (28x25)x71=49700
900:  71+64/34x85=231
901:  58-74/45+3=59¡¯16/45
902:  86+(45¡Â72)=86¡¯5/8
903:  75x20-21=1479
904:  81/91x(96+40)=121¡¯5/91
905:  57x93¡Â73=72¡¯45/73
906:  (11+63)-62=12
907:  35-31-75/90=3¡¯1/6
908:  66x(83+8)=6006
909:  (23/28x66)+75=129¡¯3/14
910:  36/88+23¡Â95=1361/2090
911:  91/76+(84/37¡Â59)=1¡¯39129/165908
912:  34/37¡Â25+15=15¡¯34/925
913:  75+96x39=3819
914:  38/47+(83x78)=6474¡¯38/47
915:  (18x92)/43x86=3312
916:  88/23+24/65+88/7=16¡¯8024/10465
917:  (57-18)+64=103
918:  50-(81-58)=27
919:  79¡Â56+93=94¡¯23/56
920:  48¡Â3/33-30=498
921:  (51/43x78)¡Â96/78=75¡¯57/344
922:  45¡Â(55/73x79)=657/869
923:  72¡Â(13x91)/78=4¡¯68/91
924:  79¡Â15x70=368¡¯2/3
925:  (24¡Â81)x97/21=1¡¯209/567
926:  87-16+39=110
927:  12¡Â(7+46)=12/53
928:  90x92-49/98=8279¡¯1/2
929:  (4+84)x15=1320
930:  43¡Â(16¡Â30)=80¡¯5/8
931:  83x(81x78)=524394
932:  (93/87¡Â24)x80/30=31/261
933:  40¡Â86+68/98=1¡¯335/2107
934:  43+17x57=1012
935:  (50x26)¡Â81=16¡¯4/81
936:  58+(6¡Â29)=58¡¯6/29
937:  (32/82x95)x12=444¡¯36/41
938:  (50x36)+96/85=1801¡¯11/85
939:  57x5/90¡Â92=19/552
940:  (15/58x48)¡Â95=72/551
941:  63x(71¡Â39)=114¡¯9/13
942:  69/2¡Â85x12=4¡¯74/85
943:  9x(47¡Â33)=12¡¯9/11
944:  78/5+(34¡Â67)=16¡¯36/335
945:  (21x83)+80=1823
946:  8¡Â(16+7)/5=1¡¯17/23
947:  14/35x(67¡Â59)=134/295
948:  (60/95x35)¡Â41=420/779
949:  (76+76)¡Â22=6¡¯10/11
950:  23-11+39=51
951:  76-(70-59)=65
952:  28x(12+11)=644
953:  (69+96)x68/10=1122
954:  (75-57)¡Â100=9/50
955:  7x(75+1)=532
956:  (83/87+56)¡Â90=991/1566
957:  (7+84)/97+23=23¡¯91/97
958:  (95+89)+29=213
959:  (13x47)¡Â47=13
960:  81+(14+89)=184
961:  40x97x64=248320
962:  86+47x91=4363
963:  88/80¡Â92+93=93¡¯11/920
964:  (17x97)-77=1572
965:  (10x5)-39=11
966:  2/5+49x96=4704¡¯2/5
967:  (91¡Â42)+81=83¡¯1/6
968:  42¡Â48/18x70=1102¡¯1/2
969:  37¡Â(71+82)=37/153
970:  7¡Â(54x11)=7/594
971:  (3/89¡Â29)¡Â22=3/56782
972:  81+40x17=761
973:  16x(29x54)=25056
974:  (73+86)¡Â70=2¡¯19/70
975:  (60¡Â11)x50=272¡¯8/11
976:  (36/23+22)-3=20¡¯13/23
977:  29x42/11x10=1107¡¯3/11
978:  (93x47)/6x93=67750¡¯1/2
979:  (1x65)/14x22=102¡¯1/7
980:  9x97¡Â9=97
981:  57-13+22=66
982:  (38¡Â83)x88=40¡¯24/83
983:  (54x7)-79=299
984:  46+(38/55x89)=107¡¯27/55
985:  (71+29)¡Â41=2¡¯18/41
986:  95/55+75-44/45=75¡¯371/495
987:  42x(45+23)/27=105¡¯7/9
988:  58¡Â41x46=65¡¯3/41
989:  (33+94)x67=8509
990:  81+76¡Â19=85
991:  (17-3)/62¡Â76=7/2356
992:  (94x26)x21/98=523¡¯5/7
993:  57x27/25-90/50=59¡¯19/25
994:  40x84¡Â54/38=2364¡¯4/9
995:  88¡Â(35x84)=22/735
996:  10¡Â42x14=3¡¯1/3
997:  (8+90)¡Â7/76=1064
998:  63¡Â(19x86)=63/1634
999:  31x32+37=1029
1000:  19-12/79x68=8¡¯53/79
1001:  54x(44¡Â70)/30=1¡¯23/175
1002:  (36+97)x17/56=40¡¯3/8
1003:  (74-13)x81=4941
1004:  (58+34)¡Â19/57=276
1005:  99-(42/48+59)=39¡¯1/8
1006:  72+(74-13)=133
1007:  16¡Â96¡Â49=1/294
1008:  84+64x66=4308
1009:  74/86x(94¡Â12)/71=1739/18318
1010:  77+(58+35)=170
1011:  (51+87)/55x20/40=1¡¯14/55
1012:  (61+85)/9-2=14¡¯2/9
1013:  46+(4-3)=47
1014:  97x17¡Â74=22¡¯21/74
1015:  28+(72¡Â81)/48=28¡¯1/54
1016:  89x17x70=105910
1017:  9¡Â4x14/31=1¡¯1/62
1018:  23¡Â33¡Â9=23/297
1019:  41+98/35x72=242¡¯3/5
1020:  (65x87)+34=5689
1021:  67x48+65=3281
1022:  (23+44)+39=106
1023:  61x25-92/25=1521¡¯8/25
1024:  89/65+36/75¡Â24=1¡¯253/650
1025:  71x69x70=342930
1026:  95+12+85=192
1027:  94x81+35=7649
1028:  (12¡Â56)+74=74¡¯3/14
1029:  (53-8)+45=90
1030:  (86¡Â63)x70=95¡¯5/9
1031:  10¡Â(69+86)=2/31
1032:  3/33x72x18=117¡¯9/11
1033:  10+(97/20+60)/38=11¡¯537/760
1034:  42+(75+85)=202
1035:  (38x25)+98=1048
1036:  60/18¡Â(27/50+32)/81=8¡¯484/1627
1037:  79x(58¡Â35)/3=43¡¯67/105
1038:  (10¡Â5)-74/83=1¡¯9/83
1039:  (39+35)+58=132
1040:  (33/32¡Â75)x96=1¡¯8/25
1041:  77x74+27=5725
1042:  16/80x(79¡Â94)=79/470
1043:  74x(41x92)=279128
1044:  (19/70+100)x96=9626¡¯2/35
1045:  83+(83-65)=101
1046:  (92¡Â59)¡Â2/8=6¡¯14/59
1047:  19¡Â(76+13)=19/89
1048:  (56/3x30)¡Â83=6¡¯62/83
1049:  (20x2)x36=1440
1050:  81/49+6+96/71=9¡¯18/3479
1051:  (14+2)¡Â50=8/25
1052:  45+(24-17)=52
1053:  31¡Â(26/35¡Â92)=3839¡¯3/13
1054:  (29/39+92)+21=113¡¯29/39
1055:  51-(75/81x22)=30¡¯17/27
1056:  (55-16)/49+15=15¡¯39/49
1057:  (24¡Â61)¡Â10=12/305
1058:  (24x54)-48=1248
1059:  35+(83x13)/51=56¡¯8/51
1060:  (23¡Â51)/31¡Â40=23/63240
1061:  85x25x70=148750
1062:  56¡Â78x40=28¡¯28/39
1063:  74¡Â(9x67)=74/603
1064:  (78x45)/24x20=2925
1065:  (66+94)x49=7840
1066:  62/44x(82x56)=6470¡¯6/11
1067:  (85x19)-78=1537
1068:  30-(27/15¡Â15)=29¡¯22/25
1069:  55¡Â(31+62)=55/93
1070:  83-31/90+18=100¡¯59/90
1071:  41-(75-61)/71=40¡¯57/71
1072:  95x17/5x77=24871
1073:  8x(93+55)/73=16¡¯16/73
1074:  (92¡Â85)x20=21¡¯11/17
1075:  (38x57)+80/2=2206
1076:  12+(73x60)=4392
1077:  94/76+(56¡Â11)/37=1¡¯5791/15466
1078:  13¡Â11+69=70¡¯2/11
1079:  (54-33)x52=1092
1080:  47¡Â(64¡Â46)=33¡¯25/32
1081:  65/45+56+83/98=58¡¯257/882
1082:  (44¡Â76)x93=53¡¯16/19
1083:  67/14x(29-6)/63=1¡¯659/882
1084:  (88¡Â33)x87=232
1085:  28/77x(90x16)/77=6¡¯678/847
1086:  4+(80x32)/60=46¡¯2/3
1087:  27x(100/12+4)=333
1088:  (58-45)/89¡Â8=13/712
1089:  37-3/98x11=36¡¯65/98
1090:  12¡Â27/29x81/86=12¡¯6/43
1091:  2¡Â(97x32)=1/1552
1092:  67-24/54¡Â17=66¡¯149/153
1093:  (36x15)+20=560
1094:  96-(48/48¡Â86)/60=95¡¯5159/5160
1095:  21+76x84/56=135
1096:  94-(75-70)=89
1097:  72x(12¡Â81)=10¡¯2/3
1098:  (46x15)¡Â25=27¡¯3/5
1099:  44x(6+38)=1936
1100:  69/85+(27x42)=1134¡¯69/85
1101:  87/73x97x47=5433¡¯24/73
1102:  56-(23¡Â26)=55¡¯3/26
1103:  (8x8)x22/3=469¡¯1/3
1104:  61+(64/67x86)=143¡¯10/67
1105:  (66x16)/86x75=920¡¯40/43
1106:  (19+34)¡Â55=53/55
1107:  50x62+73=3173
1108:  86-(93/95¡Â50)/11=85¡¯52157/52250
1109:  70+(69¡Â98)=70¡¯69/98
1110:  43+85x31/18=189¡¯7/18
1111:  76/35x71¡Â92=1¡¯544/805
1112:  15¡Â70/3+19=19¡¯9/14
1113:  5¡Â(74-6)=5/68
1114:  62¡Â12x100=516¡¯2/3
1115:  62/89+56/77x18/45=4834/4895
1116:  27-(91¡Â80)=25¡¯69/80
1117:  (93¡Â31)¡Â39=1/13
1118:  (88-19)x34=2346
1119:  37/47+88-37=51¡¯37/47
1120:  61/16x(5¡Â78)/89=305/111072
1121:  99/42x(47+16)/35=4¡¯17/70
1122:  63x(92+84)/88=126
1123:  26+(4/14¡Â87)=26¡¯2/609
1124:  32x94¡Â57/76=4010¡¯2/3
1125:  (31¡Â20)x31=48¡¯1/20
1126:  (96x56)/96¡Â61=56/61
1127:  94x84/28+60/19=285¡¯3/19
1128:  (23x53)¡Â66/65=1200¡¯35/66
1129:  71¡Â41+49=50¡¯30/41
1130:  60+(57x33)=1941
1131:  75¡Â79x14=13¡¯23/79
1132:  70¡Â(46+30)=35/38
1133:  (46+58)¡Â12/42=364
1134:  62x(49x51)=154938
1135:  30/10-(69x2)/71=1¡¯4/71
1136:  (60¡Â69)x88=76¡¯12/23
1137:  (99x90)¡Â41/21=4563¡¯27/41
1138:  93x82/79¡Â49=1¡¯3755/3871
1139:  (70+63)¡Â81=1¡¯52/81
1140:  17¡Â19/22¡Â99=34/171
1141:  99+(41+74)=214
1142:  18¡Â98¡Â53=9/2597
1143:  99+74x31=2393
1144:  (93+52)-66=79
1145:  68x(43+12)=3740
1146:  56/45¡Â(37+40)=8/495
1147:  (76x59)+97/18=4489¡¯7/18
1148:  26¡Â98¡Â24=13/1176
1149:  99x47¡Â32=145¡¯13/32
1150:  3/54¡Â33¡Â41=1/24354
1151:  70x26-85=1735
1152:  (30/66x15)x99=675
1153:  64/29+93+71=166¡¯6/29
1154:  (66¡Â43)¡Â36=11/258
1155:  34x6+32=236
1156:  17¡Â(48/93+45)=31/83
1157:  13¡Â(9x71)=13/639
1158:  68-(9/59¡Â50)=67¡¯2941/2950
1159:  27+(51/41x48)=86¡¯29/41
1160:  74¡Â93/79x18=1131¡¯15/31
1161:  (50+32)+55=137
1162:  (13¡Â26)x40/91=20/91
1163:  37¡Â(18+44)=37/62
1164:  91¡Â18+6=11¡¯1/18
1165:  69x(35x54)=130410
1166:  (27+96)/85+2=3¡¯38/85
1167:  (84/55x56)x43=3677¡¯37/55
1168:  70x51¡Â44=81¡¯3/22
1169:  30/68x(99/28¡Â79)=1485/75208
1170:  (72¡Â22)+18=21¡¯3/11
1171:  (11+40)/36¡Â70=17/840
1172:  (42x32)/12¡Â93=1¡¯19/93
1173:  42x89/69¡Â86/12=7¡¯553/989
1174:  79/87+(5+24)=29¡¯79/87
1175:  86+73¡Â92=86¡¯73/92
1176:  80+(51+69)/87=81¡¯11/29
1177:  (48+93)¡Â75=1¡¯22/25
1178:  (83-42)/81+55=55¡¯41/81
1179:  88¡Â19x52=240¡¯16/19
1180:  91+(8¡Â55)=91¡¯8/55
1181:  13¡Â(98¡Â49)=6¡¯1/2
1182:  (32-19)¡Â13=1
1183:  (86-82)+42/3=18
1184:  (15+5)x44=880
1185:  21+8¡Â55=21¡¯8/55
1186:  11¡Â(14¡Â55)=43¡¯3/14
1187:  69¡Â(50x16)=69/800
1188:  78x(100-83)=1326
1189:  5+43¡Â31=6¡¯12/31
1190:  (59x85)-34=4981
1191:  37/54¡Â(95+37)=37/7128
1192:  (89+67)/88+72=73¡¯17/22
1193:  13x29-44=333
1194:  (78x77)-27=5979
1195:  (31/9¡Â20)/98+24=24¡¯31/17640
1196:  82+16¡Â61/68=99¡¯51/61
1197:  (97/71¡Â87)+77=77¡¯97/6177
1198:  69/7x(6+50)/29=19¡¯1/29
1199:  2+(78¡Â93)=2¡¯26/31
1200:  89+81/16+80/53=95¡¯485/848
1201:  (46x29)/54-1=23¡¯19/27
1202:  16x(37¡Â68)=8¡¯12/17
1203:  38+27-64=1
1204:  90-(33+63)/5=70¡¯4/5
1205:  100x(86/52x80)=13230¡¯10/13
1206:  9+27x21/30=27¡¯9/10
1207:  43-(24/98¡Â69)=42¡¯1123/1127
1208:  65/64+(35x86)=3011¡¯1/64
1209:  32x34x91=99008
1210:  10-(82¡Â33)/6=9¡¯58/99
1211:  (54x1)+78=132
1212:  30x(38/31¡Â29)=1¡¯241/899
1213:  61¡Â73¡Â33=61/2409
1214:  (59x78)-41/41=4601
1215:  26+66+100=192
1216:  90¡Â(84x12)=5/56
1217:  40-48¡Â22=37¡¯9/11
1218:  (87+28)/31¡Â74=115/2294
1219:  (11+99)x43=4730
1220:  78-98/59¡Â74=77¡¯2134/2183
1221:  81/5+(41¡Â72)/77=16¡¯5749/27720
1222:  80/28+25+34/57=28¡¯181/399
1223:  (3/7x80)/1+92=126¡¯2/7
1224:  (41¡Â25)/8+16=16¡¯41/200
1225:  95+42x21=977
1226:  (61+93)x39/6=1001
1227:  19x16-52=252
1228:  (47¡Â37)x59=74¡¯35/37
1229:  (87/41+9)+46=57¡¯5/41
1230:  83-59x1/18=79¡¯13/18
1231:  75/88x52+69=113¡¯7/22
1232:  73¡Â(2+36)=1¡¯35/38
1233:  96x20x81=155520
1234:  73+(64/24x4)=83¡¯2/3
1235:  72/79¡Â(78¡Â53)=636/1027
1236:  38x86-96=3172
1237:  88+11/70¡Â65=88¡¯11/4550
1238:  (27/61+73)-31=42¡¯27/61
1239:  (53¡Â95)/7¡Â15=53/9975
1240:  61-(70x5)/10=26
1241:  76¡Â19-40/90=3¡¯5/9
1242:  77¡Â(19x59)=77/1121
1243:  85/49x3/67¡Â93=85/101773
1244:  (27x78)-32=2074
1245:  80+52x9=548
1246:  11-(21/93¡Â89)/74=10¡¯204159/204166
1247:  (7x32)+2=226
1248:  95+44-37=102
1249:  (56-43)x25/17=19¡¯2/17
1250:  38/62+5+60=65¡¯19/31
1251:  42x(19+92)=4662
1252:  100+38x58=2304
1253:  38/19¡Â(76¡Â39)=1¡¯1/38
1254:  95¡Â89x86=91¡¯71/89
1255:  40+80+86=206
1256:  74-36¡Â17=71¡¯15/17
1257:  90x(51¡Â37)/40=3¡¯15/148
1258:  9-(25/37¡Â46)=8¡¯1677/1702
1259:  80-(99/30x53)/21=71¡¯47/70
1260:  74+60+60/84=134¡¯5/7
1261:  18+(45+40)=103
1262:  53¡Â82+88=88¡¯53/82
1263:  81-69¡Â30=78¡¯7/10
1264:  6/35x(92+58)=25¡¯5/7
1265:  6¡Â(4x100)=3/200
1266:  (50+46)+77=173
1267:  (42+18)-42=18
1268:  (96x83)/19x11=4613¡¯1/19
1269:  45/89x(38x35)=672¡¯42/89
1270:  30-10+94=114
1271:  69-35/64-9=59¡¯29/64
1272:  11x(59/56¡Â98)=649/5488
1273:  24x(42+26)=1632
1274:  (16¡Â10)¡Â67/83=1¡¯329/335
1275:  (39/85¡Â33)¡Â14=13/13090
1276:  24+55/8+8/54=31¡¯5/216
1277:  73x99-75=7152
1278:  (68x29)+91=2063
1279:  (98¡Â73)x62=83¡¯17/73
1280:  18+(10x36)=378
1281:  11/43¡Â(1x92)=11/3956
1282:  73/56¡Â(16/49¡Â81)=323¡¯47/128
1283:  27x39x34/38=942¡¯3/19
1284:  54+31/57x9=58¡¯17/19
1285:  42¡Â20¡Â33/71=4¡¯57/110
1286:  12¡Â36x16=5¡¯1/3
1287:  71/17+2¡Â3=4¡¯43/51
1288:  78/30+(93¡Â89)/50=2¡¯2763/4450
1289:  79¡Â(94/24x46)=474/1081
1290:  80x12-61/33=958¡¯5/33
1291:  77x70¡Â1=5390
1292:  (90/31x91)-79=185¡¯6/31
1293:  (39¡Â66)+50=50¡¯13/22
1294:  93¡Â(49x100)=93/4900
1295:  (16x91)x66=96096
1296:  (25-11)¡Â79=14/79
1297:  74+72+70/61=147¡¯9/61
1298:  99-86+85=98
1299:  84/40¡Â6x18=6¡¯3/10
1300:  (16x24)/91x67=282¡¯66/91
1301:  81+(76+60)=217
1302:  70¡Â88+35=35¡¯35/44
1303:  (73/70¡Â62)¡Â31=73/134540
1304:  30¡Â(72/18x66)=5/44
1305:  45/30-(62¡Â73)=95/146
1306:  (53x95)x44/52=4260¡¯5/13
1307:  (98¡Â65)¡Â96=49/3120
1308:  (33x63)-43=2036
1309:  71¡Â(75/50¡Â44)=2082¡¯2/3
1310:  23¡Â(46/16x46)=4/23
1311:  32-13+53=72
1312:  77-28-43=6
1313:  80/12¡Â(71¡Â23)=2¡¯34/213
1314:  71+68+59=198
1315:  (35/61¡Â76)¡Â59=35/273524
1316:  8¡Â5+59=60¡¯3/5
1317:  9/82x(69¡Â40)=621/3280
1318:  (49¡Â61)/6¡Â11=49/4026
1319:  33+10+90=133
1320:  50¡Â18/100¡Â38=7¡¯53/171
1321:  (28+23)¡Â37=1¡¯14/37
1322:  46+(59¡Â38)=47¡¯21/38
1323:  84/96+85¡Â71=2¡¯41/568
1324:  (6+82)+40=128
1325:  (67+81)x18/66=40¡¯4/11
1326:  64+59x76=4548
1327:  22¡Â(97/80+96)/66=14¡¯662/707
1328:  (44+88)¡Â39=3¡¯5/13
1329:  30+64/14+96=130¡¯4/7
1330:  27+98/66x26=65¡¯20/33
1331:  (28x90)x55=138600
1332:  (16-5)+7=18
1333:  (69¡Â71)/84¡Â3=23/5964
1334:  (30¡Â88)¡Â79=15/3476
1335:  (41x43)x63=111069
1336:  93¡Â(61+31)=1¡¯1/92
1337:  (91+34)¡Â48=2¡¯29/48
1338:  17+85x91=7752
1339:  40x(43x72)=123840
1340:  (98¡Â49)+8=10
1341:  (13+67)-62=18
1342:  (16/67¡Â75)/7¡Â21=16/738675
1343:  (74+84)-99=59
1344:  (33/39¡Â90)/66+51=51¡¯1/7020
1345:  32+62x36/39=89¡¯3/13
1346:  94x(39/74¡Â77)=1833/2849
1347:  88¡Â55+15=16¡¯3/5
1348:  (24x99)¡Â42=56¡¯4/7
1349:  (59-2)x42/74=32¡¯13/37
1350:  74-(95/18+13)=55¡¯13/18
1351:  (26+63)+61=150
1352:  (87x75)/7¡Â47=19¡¯274/329
1353:  36+(37-35)=38
1354:  31x74-83=2211
1355:  (20x26)+78=598
1356:  39x(38¡Â100)/86=741/4300
1357:  6+89-68=27
1358:  (44¡Â97)+87/20=4¡¯1559/1940
1359:  (95¡Â45)x7/17=133/153
1360:  (67+48)/81+76=77¡¯34/81
1361:  49+35-43=41
1362:  78+68x34=2390
1363:  38x(6/34+92)=3502¡¯12/17
1364:  59¡Â92+74/64=1¡¯587/736
1365:  (37¡Â56)¡Â90/79=2923/5040
1366:  (70x52)/8x10=4550
1367:  61/59x(20-12)=8¡¯16/59
1368:  (28¡Â22)+85=86¡¯3/11
1369:  (20x88)¡Â67=26¡¯18/67
1370:  36+69¡Â66=37¡¯1/22
1371:  70-(41/70x2)/73=69¡¯2514/2555
1372:  (93/5¡Â85)x24/14=1116/2975
1373:  13+85x24=2053
1374:  69/76x(36+72)=98¡¯1/19
1375:  14+44+52=110
1376:  48¡Â64¡Â27=1/36
1377:  29-(56-37)/18=27¡¯17/18
1378:  83/33+37x47=1741¡¯17/33
1379:  (65-12)-16=37
1380:  70+40x58=2390
1381:  37-92/65x22/44=36¡¯19/65
1382:  54¡Â(17x16)=27/136
1383:  22/89x73+7=25¡¯4/89
1384:  (6¡Â75)+60=60¡¯2/25
1385:  19x(14/71¡Â21)=38/213
1386:  4+42¡Â22=5¡¯10/11
1387:  (41x57)¡Â20=116¡¯17/20
1388:  59+20/89x49=70¡¯1/89
1389:  43-98/49-30=11
1390:  (98x80)x68/78=6834¡¯34/39
1391:  65+(78/53x98)=209¡¯12/53
1392:  54x(19¡Â93)=11¡¯1/31
1393:  56/23x(9¡Â2)=10¡¯22/23
1394:  27+51+91/54=79¡¯37/54
1395:  66/87¡Â(94x55)/18=18/6815
1396:  (68/52+99)+87=187¡¯4/13
1397:  62+80x97=7822
1398:  6¡Â92/94¡Â50=141/1150
1399:  80/67+42-3=40¡¯13/67
